First Name,Last Name,Full Name,Email,Title,Location,LinkedIn URL,Twitter URL,Instagram URL,Website,Profile URL,Source
Cédric,Moore,Cédric Moore,,"Home→Profiles→Cédric MooreCreated by Cédric MooreIn a loud world full of noise and distractions, I strive to design and build calm, functional, and aesthetic software products, that smoothly interacts with it's customers.View site →",,,https://x.com/cedric_design,,https://miro.com/intelligent-canvas/,https://www.a1.gallery/creator/cedric-moore,a1.gallery
HEX,,HEX,,"Home→Profiles→HEXCreated by HEXHEX is an experimental creative studio working on visually interesting identities, websites, and products. Led by Ayush Soni.View site →",,https://www.linkedin.com/in/ayushsoni-io/,https://x.com/ayushsoni_io,,https://detail.dev/,https://www.a1.gallery/creator/hex,a1.gallery
Jacob,Nielsen,Jacob Nielsen,,Home→Profiles→Jacob NielsenCreated by Jacob NielsenOnline portfolio of digital designer and Webflow developer Jacob Nielsen.View site →,,,,,https://try.webflow.com/esme-template,https://www.a1.gallery/creator/jacob-nielsen,a1.gallery
Holographik®,,Holographik®,,Home→Profiles→Holographik®Created by Holographik®A design and motion studio working with like-minded visionaries to make an impact on the industry through a clear and effective visual language.View site →,,,https://x.com/holographikco,,http://permianworld.com/,https://www.a1.gallery/creator/holographik-r,a1.gallery
OFF+BRAND,,OFF+BRAND,,"Home→Profiles→OFF+BRANDCreated by OFF+BRANDWe can help you with Branding, Web Design, SEO, PPC & Keyword, WebGL, 3D & Motion Design, UI / UX, Content Strategy. Professional, friendly and talented team. Get in touch!View site →",,,https://x.com/itsoffbrand,,https://landonorris.com/,https://www.a1.gallery/creator/off-brand,a1.gallery
Roman,Tesliuk,Roman Tesliuk,,"Home→Profiles→Roman TesliukCreated by Roman TesliukProduct Designer and Design Generalist crafting digital products, delightful experiences, and building own ideasView site →",,https://www.linkedin.com/in/romatesla/,https://x.com/RomaTesla,,https://elevenlabs.io/studio,https://www.a1.gallery/creator/roman-tesliuk,a1.gallery
Shape,,Shape,,"Home→Profiles→ShapeCreated by ShapeAn award-winning Web Design Agency in Manchester, UK who specialise in Branding, Web Design, Craft CMS, eCommerce and Organic SEO.View site →",,,https://x.com/madebyshape,,https://www.ymugroup.com/,https://www.a1.gallery/creator/shape,a1.gallery
Ayda,Oz,Ayda Oz,,"Home→Profiles→Ayda OzCreated by Ayda OzHey! I’m Ayda, 0->1 Product designer. 1 person with an all-in-one production ability.View site →",,https://www.linkedin.com/in/aydaoz/,https://x.com/aydaoz,,https://www.aydaoz.co/,https://www.a1.gallery/creator/ayda-oz,a1.gallery
Deserve,Studio,Deserve Studio,,"Home→Profiles→Deserve StudioCreated by Deserve StudioDesign & Framer Agency. That chooses depth over scale, creativity over trends, and impact over noise, crafting meaningful work through strategy, branding, design, and Framer development.View site →",,,https://x.com/deserve_studio,,https://deserve.studio/,https://www.a1.gallery/creator/deserve-studio,a1.gallery
Louis,Saville,Louis Saville,,Home→Profiles→Louis SavilleCreated by Louis SavilleDigital designer based in Leeds specialising in Web Design and Branding. View site →,,https://linkedin.com/in/louissaville,https://x.com/louis_saville,https://instagram.com/l_svl,https://288bk.com/,https://www.a1.gallery/creator/louis-saville,a1.gallery
Zaid,Khan,Zaid Khan,,"Home→Profiles→Zaid KhanCreated by Zaid KhanFramer Expert & Web Developer. Crafting Bold, Interactive Websites & Premium Templates That Inspire.",,,https://x.com/zaidkhan3419,,https://framer.link/xQdWZN6?duplicateType=siteTemplate,https://www.a1.gallery/creator/zaid-khan,a1.gallery
BYQ,Studio,BYQ Studio,,"Home→Profiles→BYQ StudioCreated by BYQ StudioExplore BYQ Studio’s handpicked collection of Webflow and Figma templates designed for creatives, businesses, and agencies. Unlock modern, user-friendly designs to elevate your online presence.View site →",,,https://x.com/byq_studio,,https://foster-and-reeves.webflow.io/,https://www.a1.gallery/creator/byq-studio,a1.gallery
Marc,Kuiper,Marc Kuiper,,"Home→Profiles→Marc KuiperCreated by Marc KuiperFramer templates made for creatives, designers, and developers. Offering beautifully designed templates that help you build stunning websites in no-time.View site →",,https://www.linkedin.com/in/kuipermarc/,https://x.com/kuipermarc,,https://holygrid.studio/framer-templates/guidy,https://www.a1.gallery/creator/marc-kuiper,a1.gallery
Abbr.,Projects,Abbr. Projects,,"Home→Profiles→Abbr. ProjectsCreated by Abbr. ProjectsStrategic design studio based in NY and LA. We mimic nature on an abbreviated timeline to help brands evolve faster, compete stronger, and survive longer.View site →",,,,,https://www.abbrprojects.com/,https://www.a1.gallery/creator/abbr-projects,a1.gallery
Jason,Walkow,Jason Walkow,,"Home→Profiles→Jason WalkowCreated by Jason WalkowJason Walkow is a Designer based in Los Angeles, CA.View site →",,https://www.linkedin.com/in/jason-walkow/,https://x.com/jaywalkrex,,https://www.heyquin.io/,https://www.a1.gallery/creator/jason-walkow,a1.gallery
Paul,Lapkin,Paul Lapkin,,"Home→Profiles→Paul LapkinCreated by Paul LapkinAward-winning Web Designer from Toronto, Canada, specializing in Digital Art Direction, Branding, Framer, and Web Design.View site →",,,https://x.com/DesignedByPaul,,https://designedbypaul.lemonsqueezy.com/buy/5ae5fa5b-faa1-49c1-b1b7-3fafd4e1affb?aff=wEOEz,https://www.a1.gallery/creator/paul-lapkin,a1.gallery
Justin,Farrugia,Justin Farrugia,,Home→Profiles→Justin FarrugiaCreated by Justin FarrugiaI'm a senior product designer from Malta that primarily works with early stage startups.View site →,,https://www.linkedin.com/in/justinfarrugia/,https://x.com/justinmfarrugia,,https://curated.supply/,https://www.a1.gallery/creator/justin-farrugia,a1.gallery
Nice,People,Nice People,,"Home→Profiles→Nice PeopleCreated by Nice PeopleAward winning design studio creating nice brands for nice people. Studio of the Year 2023 specializing in brand expression, visual identity and packaging within living, luxury and lifestyle.View site →",,,https://x.com/nicepeople,,https://theunwash.com/,https://www.a1.gallery/creator/nice-people,a1.gallery
Stōkt,Creative Co.,Stōkt Creative Co.,,"Home→Profiles→Stōkt Creative Co.Created by Stōkt Creative Co.We create work that moves. Bold design, purposeful motion, and creative direction that hits. From websites to animations, everything we make is sharp, intentional, and built to stand out. No fluff, just raw creative power delivering results that matter.View site →",,https://www.linkedin.com/in/jay-nadeau/,,,https://wearestokt.com/,https://www.a1.gallery/creator/stokt-creative-co,a1.gallery
Fons,Mans,Fons Mans,,"Home→Profiles→Fons MansCreated by Fons MansI help designers and businesses upgrade their visual design and stand out. I’ve worked with and been featured by brands such as Figma, The New York Times, Webflow, and others.View site →",,,https://x.com/FonsMans,,https://www.offgrid-design.co/,https://www.a1.gallery/creator/fons-mans,a1.gallery
Lazy,Sundays,Lazy Sundays,,"Home→Profiles→Lazy SundaysCreated by Lazy SundaysLazy Sundays is a Copenhagen based brand design studio that expresses big ideas clearly so you stand out. We're a hands-on team of senior creatives. Tap into 30+ years of experience in strategy, design, and application.View site →",,,,,https://humanfutures.com/,https://www.a1.gallery/creator/lazy-sundays,a1.gallery
Aaron,Poe,Aaron Poe,,"Home→Profiles→Aaron PoeCreated by Aaron PoeThe online portfolio of Creative Director, Aaron Poe.View site →",,,https://x.com/saysAaro,,https://aaronpoeandco.com/,https://www.a1.gallery/creator/aaron-poe,a1.gallery
OneLeft,,OneLeft,,"Home→Profiles→OneLeftCreated by OneLeftA specialist design studio serving startups & small businesses by creating exciting brands, products and services that can actually scale togetherView site →",,,,,https://oneleft.co/,https://www.a1.gallery/creator/oneleft,a1.gallery
JP,,JP,,Home→Profiles→JPCreated by JPOur unique Webflow development approach helps global companies achieve their business goals.View site →,,,https://x.com/joaopaulots,,https://jp-works.lemonsqueezy.com/buy/6b658e93-3c94-4408-8c8e-c356be233b40?aff=wEOEz,https://www.a1.gallery/creator/jp,a1.gallery
Obys,Agency,Obys Agency,,"Home→Profiles→Obys AgencyCreated by Obys AgencyDigital design agency focused on creative UI/UX design, branding and interaction design.View site →",,,https://x.com/obys_agency,,https://mktlm.obys.agency/,https://www.a1.gallery/creator/obys-agency,a1.gallery
Basit,Khan,Basit Khan,,Home→Profiles→Basit KhanCreated by Basit KhanAn interdisciplinary Product designer working at the crossroad of the technology and creating harmonious interaction between humans and the digital world.View site →,,https://www.linkedin.com/in/basitakhan/,https://x.com/basit_designs,,https://basitdesign.lemonsqueezy.com/buy/3c5c6688-035c-480c-8795-fb61f9529822,https://www.a1.gallery/creator/basit-khan-design-interaction-between-humans-brands,a1.gallery
Bradley,Ziffer,Bradley Ziffer,,"Home→Profiles→Bradley ZifferCreated by Bradley ZifferMaking things, but with more intentionView site →",,,https://x.com/bradleyziffer,,https://antimetal.com/,https://www.a1.gallery/creator/bradley-ziffer,a1.gallery
Aaron,Rolston,Aaron Rolston,,"Home→Profiles→Aaron RolstonCreated by Aaron RolstonYour friendly neighborhood web developer, partnering with thoughtful brand studios & freelancers to create amazing sites on Framer.View site →",,,https://x.com/aaronrolston,,https://buy.stripe.com/dR66pd8OLat58hifZ8,https://www.a1.gallery/creator/aaron-rolston,a1.gallery
Akash,Tyagi,Akash Tyagi,,"Home→Profiles→Akash TyagiCreated by Akash TyagiI help forward-thinking businesses create impactful products through beautiful, usable design.View site →",,https://www.linkedin.com/in/akashtyagi027/,https://x.com/akashtyagi027,,https://atomizedesign.com/,https://www.a1.gallery/creator/akash-tyagi,a1.gallery
Bestlooker,,Bestlooker,,"Home→Profiles→BestlookerCreated by BestlookerCrafting beautiful, accessible and user-friendly websites.View site →",,,https://x.com/Hewman_,,https://framer.link/N37O9aj?duplicateType=siteTemplate,https://www.a1.gallery/creator/bestlooker,a1.gallery
Félix,Péault,Félix Péault,,"Home→Profiles→Félix PéaultCreated by Félix PéaultWork of Félix Péault, Freelance Senior Digital Designer and Art Director based in the South of France and working worldwide.View site →",,https://linkedin.com/in/fpeault,https://x.com/flayks,https://instagram.com/flayks,https://letude.group/,https://www.a1.gallery/creator/flayks,a1.gallery
Yianni,Mathioudakis,Yianni Mathioudakis,,"Home→Profiles→Yianni MathioudakisCreated by Yianni MathioudakisYianni Mathioudakis is a co-founder and creative director at DEEO, a digital studio focused on designing extraordinary experiences through curiosity and exploration.View site →",,,https://x.com/yiannifive,,https://www.yiannifive.com/,https://www.a1.gallery/creator/yianni-mathioudakis,a1.gallery
Tom,Parkes,Tom Parkes,,Home→Profiles→Tom ParkesCreated by Tom ParkesI’m Tom Parkes. A digital design lead based in London. I’m currently growing the brand at Glide.View site →,,,https://x.com/tompparkes,,https://www.glideapps.com/,https://www.a1.gallery/creator/tom-parkes,a1.gallery
MILL3,,MILL3,,"Home→Profiles→MILL3Created by MILL3MILL3 is a digital agency established in Montréal and specialized in strategy, design & web development. Let's Talk.View site →",,,,,https://www.sainturbain.com/,https://www.a1.gallery/creator/mill3,a1.gallery
Daryl,Ginn,Daryl Ginn,,"Home→Profiles→Daryl GinnCreated by Daryl GinnI'm Daryl Ginn, a passionate creator living in Perth, Australia. My work spans across multiple disciplines from product design, to web design, branding and art.View site →",,,https://x.com/darylginn,,https://visitors.now/,https://www.a1.gallery/creator/daryl-ginn,a1.gallery
Driftime®,,Driftime®,,Home→Profiles→Driftime®Created by Driftime®An impact-first creative partner. We empower progressive brands to create lasting impact through strategic innovation and digital transformation.View site →,,,,,https://driftime.com/,https://www.a1.gallery/creator/driftime,a1.gallery
Everything,Design,Everything Design,,"Home→Profiles→Everything DesignCreated by Everything DesignLeading B2B branding company offering brand research, strategy, identity, and website designing and website development services.View site →",,,,,https://www.materra.tech/,https://www.a1.gallery/creator/everything-design,a1.gallery
Design,Business Company,Design Business Company,,"Home→Profiles→Design Business CompanyCreated by Design Business CompanyDBCo is a design and technology studio engineering brands, software, websites, and digital experiences. We integrate design with emerging technology to develop intuitive, scalable brand systems and applications. From startups to Fortune 500 companies, we work with forward-thinking teams to build what’s next.Read moreView site →",,,https://x.com/designbizco,,https://claude.com/product/overview,https://www.a1.gallery/creator/design-business-company,a1.gallery
Grace,Walker,Grace Walker,,"Home→Profiles→Grace WalkerCreated by Grace WalkerGrace is an independent designer and Webflow expert, creating work that is visually stunning and technically sound.View site →",,,https://x.com/graceongrid,,https://www.spellbook.legal/,https://www.a1.gallery/creator/grace-walker,a1.gallery
Anton,Repponen,Anton Repponen,,"Home→Profiles→Anton RepponenCreated by Anton RepponenAnton Repponen is a New York-based interaction designer with a career spanning over 20 years in the industry building products, digital experiences, brands and simply fun and engaging things people love to use.View site →",,,https://x.com/repponen,,https://aloneinnewyork.com/,https://www.a1.gallery/creator/anton-repponen,a1.gallery
Graphics,Dept.,Graphics Dept.,,"Home→Profiles→Graphics Dept.Created by Graphics Dept.A design & branding practice based in Brooklyn, New York.View site →",,,https://x.com/graphics_dept,,https://mostlyobjects.com/,https://www.a1.gallery/creator/graphics-dept,a1.gallery
Ahmad,Awais,Ahmad Awais,,"Home→Profiles→Ahmad AwaisCreated by Ahmad AwaisAhmad Awais is an award-winning open-source engineer,​ Vice President of Developer Relations at RapidAPI, Google Developers Expert ​Dev Advocate, Node.js Community Committee Outreach Lead, BGB Member Linux Foundation & OpenAPI Initiative, WordPress Core​ Dev, and ex VP ​of ​Engineering​​ at WGA.Read moreView site →",,,https://x.com/MrAhmadAwais,,https://langbase.com/,https://www.a1.gallery/creator/ahmad-awais,a1.gallery
Sam,George,Sam George,,Home→Profiles→Sam GeorgeCreated by Sam GeorgeNew York-based Designer and Art Director with over a decade of experience in brand and product design. Currently at Work & Co.View site →,,https://www.linkedin.com/in/samuelgeorge92/,,,https://www.samgeorge.co/,https://www.a1.gallery/creator/sam-george,a1.gallery
Ragged,Edge,Ragged Edge,,Home→Profiles→Ragged EdgeCreated by Ragged EdgeAverage is easy. We're not interested in average. Ragged Edge helps the world’s most ambitious brands commit to a different reality.View site →,,,https://x.com/Ragged_Edge,,https://www.solflare.com/,https://www.a1.gallery/creator/ragged-edge,a1.gallery
Konpo,,Konpo,,"Home→Profiles→KonpoCreated by KonpoAward-winning software design team specialized in branding, websites, products and systems from 0 → 1 for Startups and Fortune 500 Companies.View site →",,,,,https://www.konpo.studio/,https://www.a1.gallery/creator/konpo,a1.gallery
Shikhar,Sharda,Shikhar Sharda,,"Home→Profiles→
Shikhar ShardaCreated by 
Shikhar ShardaDesigner | @webflow developer | Building webflow templatesView site →",,,https://x.com/shardashikhar,,https://shikhar-sharda.lemonsqueezy.com/buy/743964b4-f495-4cf6-b5d6-64a8aa0d3a7e,https://www.a1.gallery/creator/shikhar-sharda,a1.gallery
Keya,Vadgama,Keya Vadgama,,Home→Profiles→Keya VadgamaCreated by Keya VadgamaMy name is Keya Vadgama. I'm an interactive designer working & living in Toronto. I build digital experiences and play with typography.View site →,,https://www.linkedin.com/in/keya-vadgama,https://x.com/keyavadgama,,https://keyavadgama.com/,https://www.a1.gallery/creator/keya-vadgama,a1.gallery
Rauno,Freiberg,Rauno Freiberg,,Home→Profiles→Rauno FreibergCreated by Rauno FreibergDevouring details. Nourishing novelty. Deploying excellence.View site →,,,https://x.com/raunofreiberg,,https://devouringdetails.com/,https://www.a1.gallery/creator/rauno-freiberg,a1.gallery
Tobias,van Schneider,Tobias van Schneider,,"Home→Profiles→Tobias van SchneiderCreated by Tobias van SchneiderI create, therefore I am. I'm Tobias van Schneider a designer born in Germany, raised in Austria & currently living and working in New York City.View site →",,,https://x.com/vanschneider,,https://mymind.com/,https://www.a1.gallery/creator/tobias-van-schneider,a1.gallery
Anton,Proshkuratov,Anton Proshkuratov,,"Home→Profiles→Anton ProshkuratovCreated by Anton ProshkuratovDigital Product Designer, Website Producer, Framer Partner, Vibe Coder",,https://linkedin.com/in/proszkuratow,https://x.com/prszkrtw,,https://arkus.lemonsqueezy.com/buy/2bc6a03b-5454-4493-97a5-e75b34ef0624?aff=wEOEz,https://www.a1.gallery/creator/anton-proshkuratov,a1.gallery
Anatoly,Ivanov,Anatoly Ivanov,,"Home→Profiles→Anatoly IvanovCreated by Anatoly IvanovArt Director & Digital product designer. I come up with concepts, design interfaces and design for social services, online stores, media publications, mobile and web applications. I create projects that are convenient and pleasant to use.View site →",,,,,https://anatoly.design/,https://www.a1.gallery/creator/anatoly-ivanov,a1.gallery
David,Magère,David Magère,,Home→Profiles→David MagèreCreated by David MagèreProduct Designer with Art Direction skills.,,https://www.linkedin.com/in/davidmagere/,,,https://www.arcade.software/,https://www.a1.gallery/creator/david-magere,a1.gallery
Gabriel,Valdivia,Gabriel Valdivia,,"Home→Profiles→Gabriel ValdiviaCreated by Gabriel ValdiviaDesign partner for early-stage teams. I help startups ship fast without compromising quality. As a Fractional Design Leader, I partner with founders to define a product vision through rapid prototyping while embedding with engineering teams to execute and iterate on it until reaching product/market fit.Read moreView site →",,,https://x.com/gabrielvaldivia,,https://www.gabrielvaldivia.com/,https://www.a1.gallery/creator/gabriel-valdivia,a1.gallery
Stewart,Scott-Curran,Stewart Scott-Curran,,"Home→Profiles→Stewart Scott-CurranCreated by Stewart Scott-CurranScottish. Co-founder and Creative Director at Design Business Company. Ex-Nike, Coca-Cola, Instrument, CNN, Intercom, Loom.",,,https://x.com/stewartsc,,https://dbco.online/,https://www.a1.gallery/creator/stewart-scott-curran,a1.gallery
Victor,Berbel,Victor Berbel,,"Home→Profiles→Victor BerbelCreated by Victor BerbelIndependent Product Designer with over 17 years of experience designing websites, SaaS platforms, and mobile apps from big corporations to small startups.View site →",,https://www.linkedin.com/in/victorberbel/,,,http://www.victorberbel.work/,https://www.a1.gallery/creator/victor-berbel,a1.gallery
Skylar,Kitchen,Skylar Kitchen,,"Home→Profiles→Skylar KitchenCreated by Skylar KitchenPortfolio of Skylar Kitchen, Senior Designer of Web at Webflow.View site →",,https://www.linkedin.com/in/skylarkitchen/,https://x.com/Skylartkitchen,,https://try.webflow.com/rwb0ge3b7lth,https://www.a1.gallery/creator/skylar-kitchen,a1.gallery
Maria,Prokhorova,Maria Prokhorova,,"Home→Profiles→Maria ProkhorovaCreated by Maria Prokhorovahi! I’m Maria,
multidisciplinary designer and here is my portfolioView site →",,https://www.linkedin.com/in/matresha/,,,https://crush.enterprises/,https://www.a1.gallery/creator/maria-prokhorova,a1.gallery
Boris,Verks,Boris Verks,,Home→Profiles→Boris VerksCreated by Boris VerksBoris Verks is a product designer with 10+ of experience in UX/UI and branding.View site →,,https://www.linkedin.com/in/borisverks/,,,https://www.borisverks.com/,https://www.a1.gallery/creator/boris-verks,a1.gallery
Marco,Cornacchia,Marco Cornacchia,,"Home→Profiles→Marco CornacchiaCreated by Marco Cornacchiai design things.
i think design can change things.
i think the things we design are just as important as the things we choose not to.
i think we should design things that do the things we don't enjoy, and make the things we do enjoy, even better.
i think there are too many things.
i think there should be fewer, but better things*.
the best things. an optimal amount.Read moreView site →",,,https://x.com/marcofyi,,https://diagram.com/,https://www.a1.gallery/creator/marco-cornacchia,a1.gallery
Nicolas,Bussière,Nicolas Bussière,,"Home→Profiles→Nicolas BussièreCreated by Nicolas BussièreFor more than 12 years, I have been designing and shaping digital products for exceptional people and brands. With a deep understanding of both UX and UI, I craft intuitive experiences that merge strategy, aesthetics, and functionality.View site →",,https://www.linkedin.com/in/nicolas-bussiere/,,,https://www.nicolasbussiere.com/,https://www.a1.gallery/creator/nicolas-bussiere,a1.gallery
Thomas,Monavon,Thomas Monavon,,"Home→Profiles→Thomas MonavonCreated by Thomas MonavonFreelance Designer & Awwwards Jury 24' based in France. Crafting original web experiences based on motion, creative layouts and minimalism.View site →",France,https://www.linkedin.com/in/thomas-monavon-52432914a/,https://www.twitter.com/thomasmonavon,https://www.instagram.com/thomasmonavon,https://quechua-lookbook.com/ss25/,https://www.a1.gallery/creator/thomas-monavon,a1.gallery
Büro,,Büro,,"Home→Profiles→BüroCreated by BüroBüro is a transdisciplinary, branding and digital practice. The studio’s adaptable approach to good design and technology has resulted in global reach and critical acclaim as one of the top digital agencies.View site →",,,https://x.com/burocratik,,https://www.jeton.com/,https://www.a1.gallery/creator/buro,a1.gallery
Thomas,Boyer-Gibaud,Thomas Boyer-Gibaud,,Home→Profiles→Thomas Boyer-GibaudCreated by Thomas Boyer-GibaudArt Director — Designer open to freelance. Co—founder of OHM. Based in Paris.View site →,,,,,https://www.thomasboyergibaud.com/,https://www.a1.gallery/creator/thomas-boyer-gibaud,a1.gallery
Wx,,Wx,,"Home→Profiles→WxCreated by WxWx is how you get your work done without the endless calls, meetings, or emails. Forget all the noise.View site →",,,https://x.com/trackhqwk,,,https://www.a1.gallery/creator/wx,a1.gallery
